sent_id,text,Source,Target,Polar_expression,Polarity
TR#2:9,Go to son cubano in edgewater nj instead.,,,Go,Positive
TFS#10:0,Good Experience,,Experience,Good,Positive
TFS#10:1,"During our trip to NYC, we made reservations to dine in the pool room of the Four Seasons for their pre-theater menu (offering a modified menu for $65 pp).",,,,
TFS#10:2,The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,,the staff,not,Negative
TFS#10:3,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.",,The bread,hard,Positive
TFS#10:4,"However, our main course was wonderful.",,,wonderful.,Positive
TFS#10:5,I had fish and my husband had the filet - both of which exceeded our expectations.,,,,
TFS#10:6,"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.",,the staff,unable to provide appropriate drink suggestions.,Positive
TFS#10:7,When we inquired about ports - the waitress listed off several but did not know taste variations or cost.,,,,
TFS#10:8,Not what I would expect for the price and prestige of this location.,I,the price,would expect,Negative
TFS#10:9,"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.",,,beautiful,Positive
TFS#10:9,"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.",,,return,Positive
TFS#10:9,"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.",,the staff,more attention to the little details,Negative
Z#9:0,"short and sweet – seating is great:it's romantic,cozy and private.",,sweet – seating,short,Positive
Z#9:0,"short and sweet – seating is great:it's romantic,cozy and private.",,sweet – seating,"great:it's romantic,cozy",Positive
Z#9:0,"short and sweet – seating is great:it's romantic,cozy and private.",,sweet – seating,private.,Positive
Z#9:1,The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.,,,not as small,Negative
Z#9:2,The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,,The service,extremely fast,Negative
Z#9:3,The food was ok and fair nothing to go crazy.,,The food,ok,Positive
Z#9:3,The food was ok and fair nothing to go crazy.,,The food,fair nothing to go crazy.,Positive
Z#9:4,over.,,,,
Z#9:5,Over all the looks of the place exceeds the actual meals.,,,,
Z#9:6,So what you really end up paying for is the restaurant not the food.,,the restaurant,not the food.,Positive
Z#9:7,Will prob. not return but it is a great dinning experience to try atleast once.,,,not return,Positive
Z#9:7,Will prob. not return but it is a great dinning experience to try atleast once.,,,great,Positive
NP#3:0,Impressed...,,,,
NP#3:1,Subtle food and service,,food,Subtle,Positive
NP#3:1,Subtle food and service,,service,Subtle,Positive
NP#3:2,Noodle pudding is exactly the type of service and food I enjoy.,,,enjoy.,Positive
NP#3:3,"Servers are all different, Greg is my favorite.",,,,
NP#3:4,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.",,,,
NP#3:5,This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.,,,,
NP#3:6,Prices are fair across the board for both food and bev.,,Prices,fair across the board for both food and bev.,Positive
NP#3:7,"I go out to eat and like my courses, servers are patient and never rush courses or force another drink.",,,patient,Positive
NP#3:8,Restaurants in manhattan should try to model food and service after this place.,,,,
BHD#7:0,amazing fresh dogs but best of all endless toppings!!!,,dogs,best of all endless toppings!!!,Positive
BHD#7:0,amazing fresh dogs but best of all endless toppings!!!,,dogs,amazing,Positive
BHD#7:0,amazing fresh dogs but best of all endless toppings!!!,,dogs,fresh,Positive
BHD#7:1,this place had ALL the trimmings and i mean all.,,,trimmings,Positive
BHD#7:2,"peppers, onions, relish, chilli, cheeses, you NAME it.",,,,
BHD#7:3,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,,,amazing,Positive
CLF#5:0,BEST DINING EXPERIENCE IN THE WEST VILLAGE!,,DINING EXPERIENCE,BEST,Positive
CLF#5:1,Stepping into Casa La Femme last night was a true experience unlike any other in New York!,,,,
CLF#5:2,Highly impressed from the decor to the food to the hospitality to the great night I had!,,,Highly impressed,Positive
CLF#5:3,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,,cocktail,great,Positive
CLF#5:3,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,,Vodka,great,Positive
CLF#5:3,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,,lemon,great,Positive
CLF#5:4,"Food took some time to prepare, all worth waiting for.",,,worth,Negative
CLF#5:5,We were drawn into the belly dancing show that captivated the crowd.,,,,
CLF#5:6,I never write on these sites but this restaurant is def worth commending!,,this restaurant,def worth commending!,Negative
CLF#5:6,I never write on these sites but this restaurant is def worth commending!,,,never write,Negative
CLF#5:7,Great find in the West Village!,,find,Great,Positive
NP#4:0,Maggot in the food!,,,Maggot in the food!,Negative
NP#4:1,I've been wanting to go to this place forever and finally got a table.,,,,
NP#4:2,"The menu looked great, and the waiter was very nice, but when the food came, it was average.",,The menu,"great,",Positive
NP#4:2,"The menu looked great, and the waiter was very nice, but when the food came, it was average.",,food,average.,Positive
NP#4:2,"The menu looked great, and the waiter was very nice, but when the food came, it was average.",,the waiter,"very nice,",Negative
NP#4:3,"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.",,,,
NP#4:4,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).",,desserts,free,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",I,,should have to pay,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,manager,very politely,Negative
NP#4:6,"Yes, I ate the food, but I certainly would not have if I had seen the maggot before eating, and I was at this point fairly sick to my stomach.",,,,
NP#4:7,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",,it,like a big concession.,Positive
NP#4:8,We paid and left because we didn't feel like arguing any more.,,,,
NP#4:9,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.",,,there is no,Negative
NP#4:10,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",,reputation,good,Positive
FF#1:0,"A fairly late entry into the haute barnyard sweepstakes, Flatbush Farm isn't in the same league as the Blue Hills or even the Farm on Adderlys of the world, but it's pretty good, albeit with a somewhat dismal setting.",,,,
P#6:0,Unhygienic,,,,
P#6:1,I do not recommend.,I,,do not recommend.,Negative
P#6:2,I went there 2times .,,,,
P#6:3,I got hair in my food 2 times of then !,,,,
BzG#2:0,"Great place, great value.",,"place,",Great,Positive
BzG#2:1,"The food is flavorful, plentiful and reasonably priced.",,The food,"flavorful, plentiful",Positive
BzG#2:1,"The food is flavorful, plentiful and reasonably priced.",,The food,reasonably priced.,Positive
BzG#2:2,The atmosphere is relaxed and casual.,,The atmosphere,relaxed,Positive
BzG#2:2,The atmosphere is relaxed and casual.,,The atmosphere,casual.,Positive
BzG#2:3,It's a great place to order from or sit-in.,,place,great,Positive
TVU#4:0,Awesome,,,Awesome,Positive
TVU#4:1,"Inexpensive, unassuming, great time!",,,,
Z#2:0,Sushi experience was unbelievable with my fiance.,,Sushi experience,fiance.,Positive
Z#2:0,Sushi experience was unbelievable with my fiance.,,Sushi experience,unbelievable,Positive
Z#2:1,Try it!,,,,
Z#2:2,Very pleased,,,Very pleased,Positive
Y#9:0,Good creative rolls!,,rolls!,Good,Positive
Y#9:1,"Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.",,place,excellent,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,"norwegetan rolls,",awesome,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,"norwegetan rolls,",filling.,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,,"rolls,",Positive
Y#9:3,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",,,,
Y#9:4,"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",,tea tempura.,great,Positive
Y#9:5,The appetizers are also delicious!,,The appetizers,delicious!,Positive
Z#5:0,Amazing food.,,,Amazing food.,Positive
Z#5:1,Mazing interior.,,,,
Z#5:2,Great food!,,,Great food!,Positive
Z#5:3,I've had my fair share of modern Japanese and this spot delivers.,,,,
Z#5:4,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",,The atmosphere,pretty nice,Positive
Z#5:4,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",,The atmosphere,"a bit lacking,",Negative
Z#5:5,"If you're into being lost when you're just five feet from your table then hey, that's a good thing.",,,,
Z#5:6,Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,,Japanese food,modern,Positive
Z#5:7,Another review here claimed the pre-fix was $29/per person including sake but it is $55 per person not including sake.,,,not including sake.,Negative
TM#4:0,"Indo Chinese food, pretty good...",,,pretty good...,Positive
TM#4:1,Not a very fancy place but very good Chinese style Indian food.,,Chinese style Indian food.,very good,Positive
TM#4:1,Not a very fancy place but very good Chinese style Indian food.,,place,very fancy,Positive
TM#4:2,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",,,oily,Positive
TM#4:3,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.",,the food,somewhat over the top spicy,Negative
TM#4:4,Still we keep going back :),,,,
TFS#11:0,I was speechless by the horrible food.,I,,horrible food.,Positive
TFS#11:1,"I attended a holiday dinner at the restaurant, and the food was majorly disappointing.",,the food,majorly disappointing.,Positive
TFS#11:2,"Rather than eating the meat entree being offered, I requested a vegetarian dish.",,,,
TFS#11:3,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",,,,
TFS#11:4,"I was so stunned, and I left the dinner hungry and majorly disappointing.",,,majorly disappointing.,Positive
TFS#11:5,This place survives on reputation alone.,,This place,survives on reputation alone.,Positive
TFS#11:6,I will NEVER return.,I,,will NEVER return.,Negative
ADLT#10:0,Best In ALL of NYC,,,Best,Positive
ADLT#10:1,"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...",,restaurant,wonderful,Positive
ADLT#10:2,"for 7 years they have put out the most tasty, most delicious food and kept it that way...",,food,delicious,Positive
ADLT#10:2,"for 7 years they have put out the most tasty, most delicious food and kept it that way...",,,kept,Positive
ADLT#10:3,"never swaying, never a bad meal, never bad service...",,,,
ADLT#10:4,I'm telling you...,,,,
ADLT#10:5,you should travel from the Bronx to try it...,,,,
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,,great neighborhood...,Positive
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,wine,great,Positive
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,service,great,Positive
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,,great,Positive
ADLT#10:7,so delicious!!!!!!,,,delicious!!!!!!,Negative
PP#3:0,Patsy's Pizza,,,,
PP#3:1,Hands down the best pizza on the planet.,,pizza,the best,Positive
PP#3:2,My bf and I go to the walk-up counter and order a pie.,,,,
PP#3:3,"In about 12 minutes, the thing is gone.",,the thing,gone.,Positive
PP#3:4,Need I say more?,,,,
BHD#6:0,great hot dogs..,,hot dogs..,great,Positive
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,,the hot dogs,tender inside,Negative
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,,the hot dogs,juicy,Negative
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,,the hot dogs,had plenty of crunch,Negative
BHD#6:2,great toppings definitely a place you need to check out for late night munchies or a mid day boost!,,toppings,great,Positive
TM#5:0,great taste,,taste,great,Positive
TM#5:1,"Great, original taste.",,,,
TM#5:2,"For me dishes a little oily, but overall dining experience good.",me,,"little oily,",Negative
TM#5:3,Helpful service and average price per dish $10.,,service,Helpful,Positive
TM#5:3,Helpful service and average price per dish $10.,,price per dish,average,Positive
TM#5:4,The only thing that strikes you is the decor?(not very pleasant).,,the decor?(not,very pleasant).,Positive
TM#6:0,great food,,food,great,Positive
TM#6:1,This place has great indian chinese food.,,,great,Positive
TM#6:2,The flavors are amazing and the value is phenomenal.,,the value,phenomenal.,Positive
TM#6:2,The flavors are amazing and the value is phenomenal.,,The flavors,amazing,Positive
TM#6:3,"Be prepared to wait, because the place is pretty tiny.",,the place,pretty tiny.,Negative
TM#6:4,"Also, they do not take credit card so come with cash!",,,,
TM#6:5,"Even though the place is not beautiful, the food speaks for itself.",,,"not beautiful,",Negative
TM#6:6,"Best Indian Chinese in the city, by far!",,Indian Chinese,Best,Positive
TVU#6:0,AMAZING MY FAVORITE!!!,,,AMAZING,Positive
TVU#6:1,I have been living in NYC for bit now and I have to say I love to go out and explore the scene.,,,,
TVU#6:2,"I came across Village Underground by accident, now I go there all the time.",,,,
TVU#6:3,The martinis are amazing and very fairly priced.,,The martinis,very fairly priced.,Positive
TVU#6:3,The martinis are amazing and very fairly priced.,,The martinis,amazing,Positive
TVU#6:4,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",,,,
TVU#6:5,"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.",,,,
TVU#6:6,You can get a table without a reservation if you get there early I they don't make you by bottles.,,,,
TVU#6:7,Which lets face it....at times it's a good thing.,,,good,Positive
TVU#6:8,In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!,,,GREAT TIME!!!,Positive
TVU#6:9,Highly recommended!,,,Highly recommended!,Positive
ADLT#3:0,"One of the best, if not THE best, restaurants in Park Slope (and NY in general)",,,"not THE best, restaurants",Negative
ADLT#3:1,Everything on the menu is great.,,,great.,Positive
ADLT#3:2,This establishment is the real deal.,,This establishment,the real deal.,Positive
ADLT#3:3,"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.",,,,
TFS#5:0,"There is ""Expensive-but-worth-it"" and there is ""Expensive-and-WTF""?",,"""Expensive-but-worth-it""",There is,Negative
TFS#5:0,"There is ""Expensive-but-worth-it"" and there is ""Expensive-and-WTF""?",,"""Expensive-and-WTF""?",there is,Negative
TFS#5:1,This is a twenty-something guy that doesn't mind laying down $300 for a fine and delicious meal for 2 on special occassions.,,meal,fine,Positive
TFS#5:1,This is a twenty-something guy that doesn't mind laying down $300 for a fine and delicious meal for 2 on special occassions.,,meal,delicious,Positive
TFS#5:2,But $500 for a dinner for two that didn't include Wine?,,,,
TFS#5:3,Are you freaking kidding me?,,,,
TFS#5:4,"Look, the appetizers were really good.",,the appetizers,really good.,Positive
TFS#5:5,The entree was also very good.,,The entree,very good.,Positive
TFS#5:6,"Can't argue about that, but they are clearly over priced.",,,,
TFS#5:7,What you are paying for is the environment and the name.,,,,
TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",,,target,Negative
TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",,the place,classy,Positive
TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",,the place,"beautiful,",Positive
TFS#5:9,$500 included:,,,,
TFS#5:10,Drinks: 2 glasses of Dom Perignon at $35 each.,,,,
TFS#5:11,Starters: Kobe Beef Sashimi.,,,,
TFS#5:12,Which of course is not real Kobe but Wagyu beef.,,,Kobe,Negative
TFS#5:13,Surprised that a place of this caliber would advertise it as Kobe.,,,,
TFS#5:14,A beef Consomme.,,,,
TFS#5:15,Entrees: Vanison steak and Bison Steak.,,,,
TFS#5:16,Vanison was good but not amazing.,,Vanison,not amazing.,Negative
TFS#5:16,Vanison was good but not amazing.,,Vanison,good,Positive
TFS#5:17,Bison was quite excellent however.,,Bison,quite excellent,Positive
TFS#5:18,Dessert: pure disaster.,,,,
TFS#5:19,Just not good at all.,,,,
TFS#5:20,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.,,,,
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",,the restaurant,too expensive,Negative
TFS#5:22,I was wrong.,,,,
TFS#5:23,"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant"".",,,,
TFS#5:24,"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.",,,,
TFS#5:25,"All in all, the food was great (except for the dessserts).",,the food,great (except,Positive
TFS#5:26,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.,,The environment,very upscale,Positive
TFS#5:27,"If you are going for the food, it will not be worth it.",,it,will not be worth,Negative
TFS#5:28,"Yes, it is good, but I've had better for cheaper.",,"Yes, it","good,",Positive
TFS#5:28,"Yes, it is good, but I've had better for cheaper.",,"Yes, it",I've had better for cheaper.,Negative
TFS#5:29,"You would think they would make up for it with service, sadly, no.",,,,
TFS#5:30,"Service was just ok, it is not what you'd expect for $500.",,Service,"ok,",Positive
CLF#3:0,Terrible Waste of money.. scammers,,,Terrible Waste of money..,Positive
CLF#3:1,I agree that dining at Casa La Femme is like no other dining experience!,,,,
CLF#3:2,BUT not in a good way.,,,,
CLF#3:3,I am actually offended to have spent so much money on such a bad experience.,,,,
CLF#3:4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,,,,
CLF#3:5,We went to celebrate two birthdays and wanted to do something special and different.,,,,
CLF#3:6,"Our visit their to say the least, was an unpleasant and costly experience!",,"the least,",unpleasant,Positive
CLF#3:6,"Our visit their to say the least, was an unpleasant and costly experience!",,"the least,",costly experience!,Positive
CLF#3:7,And even more so unpleasant because it was so costly for such an unpleasant experience.,,,,
CLF#3:8,We did arrive late for our reservation so I can not complain too much about the wait for a table.,,,,
CLF#3:9,Although we were told 10-15 minutes and it was more like 45 minutes.,,,,
CLF#3:10,We were ushered to the bar to wait momentarily and upon arrival were so excited.,,,,
CLF#3:11,The place is beautiful!,,The place,beautiful!,Positive
CLF#3:12,The hostess was very pleasant.,,The hostess,very pleasant.,Positive
CLF#3:13,"However, our $14 drinks were were horrible!",,,,
CLF#3:14,"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!",,,,
CLF#3:15,"Since we were already waiting so long, we felt we had no other choice but to accept it.",,,,
CLF#3:16,Our experience did not ever get any better.,,Our experience,not ever get any better.,Negative
CLF#3:17,For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.,,drink.,never offered,Positive
CLF#3:18,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.,,Hooka.,never returning,Positive
CLF#3:18,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.,,the waiter,kept telling us one minute,Positive
CLF#3:19,After the 4th time i asked again and the waiter than said after our dinner.,,,,
CLF#3:20,We asked for beverages and never received them.,,,never received,Negative
CLF#3:21,We asked for sides which the waiter than admitted that he forgot to put in that part of our order.,,,,
CLF#3:22,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,,,,
CLF#3:23,I would not expect this for a $55 dinner.,I,this,would not expect,Negative
CLF#3:24,By the time we finished our dinner we still had not received one beverage NOR hooka!,,,not received,Negative
CLF#3:25,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!,,,,
CLF#3:26,The only beverage we did receive was water in dirty glasses!,,,,
CLF#3:27,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.,,,half of the restaurant.,Negative
CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!",,food,good,Positive
CLF#3:29,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!,,,,
CLF#3:30,"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.",,,,
CLF#3:31,MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!,,,,
CLF#3:32,I wish I COULD be refunded!,I,,COULD be refunded!,Negative
CLF#3:32,I wish I COULD be refunded!,I,,COULD be refunded!,Negative
BFC#9:0,Don't go with a larger group than 4!,,,,
BFC#9:1,I went here for a family birthday dinner.,,,,
BFC#9:2,Five of us walked in at approximately 6:20 on a Thursday evening.,,,,
BFC#9:3,"The hostess said ""Wow that's a large group, unless you aren't together"", to which I replied ""no we are, and there will be one more, so a table for six please.""",,,,
BFC#9:4,"At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us.",,the restaurant,"fairly empty,",Negative
BFC#9:5,The menu is fairly simple without much descriptions.,,The menu,fairly simple without much descriptions.,Positive
BFC#9:6,"There was no tap beer that evening, which was a disappointment.",,tap beer,There was no,Negative
BFC#9:7,"Not much of a selection of bottled beer either, we went with Brahma.",,,Not much of,Negative
BFC#9:8,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each).,,clams,delicious,Positive
BFC#9:9,"The lobster knuckles (special of the day) were ok, but pretty tasteless.",,,"ok,",Negative
BFC#9:9,"The lobster knuckles (special of the day) were ok, but pretty tasteless.",,the day),pretty tasteless.,Negative
BFC#9:10,"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer.",I,shrimp,there were,Negative
BFC#9:11,After we ate our appetizers (which took all of 8 minutes) we ordered another round of Brahma's - and tried to stall a little as we waited for our sixth dinner member.,,,,
BFC#9:12,The waitress appeared and asked us if we wanted to go ahead and order.,,,,
BFC#9:13,We replied that we would like to wait 5 more minutes if that was okay.,,,,
BFC#9:14,"She replied ""well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded.""",,,,
BFC#9:15,"We called the other person who was very close by, and she told us to order for her, so we did.",,,"close by,",Positive
BFC#9:16,The food arrived in about 15 minutes.,,,,
BFC#9:17,I had the Thai style Fried Sea Bass...which was very good.,,Bass...which,very good.,Positive
BFC#9:18,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice!",,,,
BFC#9:19,I heard the lobster roll was excellent.,,,,
BFC#9:20,"They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand).",,,,
BFC#9:21,"All in all the food was good - a little on the expensive side, but fresh.",,the food,"a little on the expensive side,",Positive
BFC#9:21,"All in all the food was good - a little on the expensive side, but fresh.",,,fresh.,Positive
BFC#9:22,"Service not the friendliest to our ""large party""!",,,,
BFC#9:23,Probably would not go back here.,,,would not go back here.,Negative
BG#5:0,Great Indian food,,food,Great,Positive
BG#5:0,Great Indian food,,food,Indian,Positive
BG#5:1,"I lived on 50th st, and wanted Indian one day so decided to check this place out.",,,,
BG#5:2,"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.",,it,"quite regularly,",Positive
BG#5:2,"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.",,,the best,Positive
BG#5:2,"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.",,Food,amazing,Positive
BG#5:3,"Very ""normal Indian food"", but done really well.",,,"Very ""normal Indian food"",",Positive
BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",,this place,have an,Negative
BG#5:5,"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.",,"Also, waiters","try to push more food on you, like suggest things",Negative
BG#5:6,I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).,,,,
BG#5:7,"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food",,,,
BG#8:0,One of the BEST,,,One of the BEST,Positive
BG#8:1,"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE""",,,,
BG#8:2,My GF and I dine at Bukhara often as she lives near it.,,,,
BG#8:3,The lunch buffet is expensive but is deff worth it.,,The lunch buffet,deff worth,Negative
BG#8:3,The lunch buffet is expensive but is deff worth it.,,The lunch buffet,expensive,Negative
BG#8:4,We go often for lunch and the place is packed.,,the place,packed.,Positive
BG#8:5,We have gone for dinner only a few times but the same great quality and service is given.,,quality,great,Positive
BG#8:5,We have gone for dinner only a few times but the same great quality and service is given.,,service,given.,Positive
BG#8:6,Bukhara is on my top 5 Indian places in NYC,,,,
DBG#2:0,Wretched and retching,,,Wretched,Positive
DBG#2:1,This will be only the third online review I have ever made about a restaurant in my life.,,,,
DBG#2:2,They have all been tonight and they have all been about the same restaurant.,,,,
DBG#2:3,I have never been so disgusted by both food an service.,I,,never been so disgusted,Positive
DBG#2:4,For starters they delivered us someone else's order.,,,,
DBG#2:5,"Fine, I wont hang you for that.",,,,
DBG#2:6,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",,,,
DBG#2:7,"Not one to jump to complaints (hence my lack of previous online reviewing), I called the restaurant to give them a heads up that their kitchen might want to check the cleanliness of their prep stations.",,,,
DBG#2:8,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.",,,,
DBG#2:9,None was made so i hung up.,,,,
DBG#2:10,Less than three minutes passed before I found myself doubled over the toilet.,,,,
DBG#2:11,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.",,,,
DBG#2:12,"Not only have I worked in restaurants for many years, I am now in culinary school, I am a huge lover of oysters and fish, and my girlfriend is half Korean!",,,,
DBG#2:13,We know the difference between and oyster and bad fish.,,,,
DBG#2:14,"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.",,,,
DBG#2:15,Eat at your own risk.,,,,
CLF#7:0,Gorgeous place ideal for a romantic dinner,,dinner,romantic,Positive
CLF#7:0,Gorgeous place ideal for a romantic dinner,,place,Gorgeous,Positive
CLF#7:1,I took my boyfriend for a dinner on saturday night.,,,,
CLF#7:2,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,,,,
CLF#7:3,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,,,spectacular,Positive
CLF#7:4,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.,I,Casa La Femme,recommend,Positive
DBG#7:0,More Williamsburg Garbage,,,,
DBG#7:1,My wife and I visited Dokebi tonight.,,,,
DBG#7:2,We ordered dosut bibimbap and nakgi-bokum.,,,,
DBG#7:3,The dishes came out around 5 minutes apart.,,The dishes,came out around 5 minutes apart.,Positive
DBG#7:4,"The bibimbap was average, but the stone bowl wasn't even close to sizzling.",,,close to sizzling.,Positive
DBG#7:4,"The bibimbap was average, but the stone bowl wasn't even close to sizzling.",,The bibimbap,"average,",Positive
DBG#7:5,Too bad I had paid an extra $2 for the stone bowl.,,,,
DBG#7:6,The nakgi-bokum was horrible.,,The nakgi-bokum,horrible.,Positive
DBG#7:7,Easily the worst stir-fried squid I've ever tasted.,,,,
DBG#7:8,The sauce tasted more like Chinese fast food than decent Korean.,,,,
DBG#7:9,"The side dishes were passable, and I did get a refill upon request.",,The side dishes,"passable,",Negative
