sent_id,text,Source,Target,Polar_expression,Polarity
TR#2:9,Go to son cubano in edgewater nj instead.,,,instead.,Positive
NP#3:3,"Servers are all different, Greg is my favorite.",,,,
BHD#7:2,"peppers, onions, relish, chilli, cheeses, you NAME it.",,,you NAME it.,Positive
TR#2:4,The stuff tilapia was horrid...tasted like cardboard.,,,,
CLF#5:0,BEST DINING EXPERIENCE IN THE WEST VILLAGE!,,DINING EXPERIENCE,THE WEST VILLAGE!,Positive
TFS#10:4,"However, our main course was wonderful.",,,,
CLF#5:7,Great find in the West Village!,,find,Great,Positive
TR#2:6,$170 down the toilet...,,,$170 down the toilet...,Negative
NP#3:1,Subtle food and service,,,,
NP#4:0,Maggot in the food!,,,,
TFS#10:0,Good Experience,,,Good Experience,Positive
Z#9:4,over.,,,,
NP#3:0,Impressed...,,,,
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,"the bill came, nothing",very politely,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,manager,very politely,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,the,very politely,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,to,very politely,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,"the bill came, nothing",very politely,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,manager,very politely,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,the,very politely,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,to,very politely,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,"the bill came, nothing",willing,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,manager,willing,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,the,willing,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,to,willing,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,"the bill came, nothing",willing,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,manager,willing,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,the,willing,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,to,willing,Positive
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,"the bill came, nothing",should have,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,manager,should have,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,the,should have,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,to,should have,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,"the bill came, nothing",should have,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,manager,should have,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,the,should have,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,to,should have,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,"the bill came, nothing",pay,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,manager,pay,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,the,pay,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,to,pay,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,"the bill came, nothing",pay,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,manager,pay,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,the,pay,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,to,pay,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,"the bill came, nothing",maggot in it.,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,manager,maggot in it.,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,the,maggot in it.,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,to,maggot in it.,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,"the bill came, nothing",maggot in it.,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,manager,maggot in it.,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,the,maggot in it.,Negative
NP#4:5,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",,to,maggot in it.,Negative
FF#1:0,"A fairly late entry into the haute barnyard sweepstakes, Flatbush Farm isn't in the same league as the Blue Hills or even the Farm on Adderlys of the world, but it's pretty good, albeit with a somewhat dismal setting.",,,fairly late,Positive
FF#1:0,"A fairly late entry into the haute barnyard sweepstakes, Flatbush Farm isn't in the same league as the Blue Hills or even the Farm on Adderlys of the world, but it's pretty good, albeit with a somewhat dismal setting.",,,setting.,Positive
NP#4:4,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).",,desserts,free,Positive
NP#4:4,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).",,desserts,free,Positive
NP#4:4,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).",,desserts,would,Negative
NP#4:4,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).",,desserts,would,Negative
NP#4:6,"Yes, I ate the food, but I certainly would not have if I had seen the maggot before eating, and I was at this point fairly sick to my stomach.",,the,not have,Negative
NP#4:6,"Yes, I ate the food, but I certainly would not have if I had seen the maggot before eating, and I was at this point fairly sick to my stomach.",,the,fairly,Positive
TM#4:2,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",,The chicken lollipop,of,Positive
TM#4:2,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",,The chicken lollipop,dishes,Positive
TM#4:2,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",,The chicken lollipop,quite oily,Positive
TM#4:2,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",,The chicken lollipop,"very spicy, espeically the Chilli Chicken.",Positive
TM#4:3,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.",,the food,originally,Negative
TM#4:3,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.",,the food,top,Positive
TM#4:3,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.",,the food,oily.,Negative
NP#4:7,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",,wine,"cost less than the food),",Negative
NP#4:7,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",,wine,big concession.,Negative
NP#4:10,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",,,a,Positive
NP#4:10,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",,,such a good,Positive
NP#4:10,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",,,of intelligent,Positive
NP#4:9,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.",,,there,Positive
NP#4:9,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.",,,should be,Negative
NP#4:9,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.",,,well prepared food.,Positive
TFS#11:3,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",,preparing vegetarian,of,Positive
TFS#11:3,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",,chef,of,Positive
TFS#11:3,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",,preparing vegetarian,"seasoning, or any form or aesthetic presentation).",Positive
TFS#11:3,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",,chef,"seasoning, or any form or aesthetic presentation).",Positive
Z#5:4,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",,The atmosphere,pretty nice,Positive
Z#5:4,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",,The atmosphere,"had a bit lacking, which",Negative
Z#5:4,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",,The atmosphere,with a crazy scheme of mirrors.,Negative
Y#9:1,"Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.",,place,excellent,Positive
Z#5:7,Another review here claimed the pre-fix was $29/per person including sake but it is $55 per person not including sake.,,,person including sake,Negative
Z#5:7,Another review here claimed the pre-fix was $29/per person including sake but it is $55 per person not including sake.,,,$55 per person not including sake.,Negative
Z#5:5,"If you're into being lost when you're just five feet from your table then hey, that's a good thing.",,,five,Negative
Y#9:3,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",,One special roll,special,Negative
Y#9:3,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",,one,special,Negative
Y#9:3,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",,roll,special,Negative
Y#9:3,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",,One special roll,one regular,Negative
Y#9:3,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",,one,one regular,Negative
Y#9:3,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",,roll,one regular,Negative
Z#5:6,Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,,my,confusing mirrors,Negative
Z#5:6,Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,,my,likely,Negative
ADLT#10:2,"for 7 years they have put out the most tasty, most delicious food and kept it that way...",,,"most tasty, most delicious",Positive
Y#9:4,"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",,chocolate,delicious,Positive
Y#9:4,"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",,tea,delicious,Positive
Y#9:4,"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",,chocolate,great,Positive
Y#9:4,"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",,tea,great,Positive
ADLT#10:1,"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...",,restaurant,wonderful,Positive
ADLT#10:1,"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...",,restaurant,just Brooklyn...,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,They,great,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,the triple color,great,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,"norwegetan rolls,",great,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,They,the triple color,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,the triple color,the triple color,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,"norwegetan rolls,",the triple color,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,They,awesome,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,the triple color,awesome,Positive
Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",,"norwegetan rolls,",awesome,Positive
TFS#11:1,"I attended a holiday dinner at the restaurant, and the food was majorly disappointing.",,,,
TFS#11:2,"Rather than eating the meat entree being offered, I requested a vegetarian dish.",,,,
TFS#11:4,"I was so stunned, and I left the dinner hungry and majorly disappointing.",,,the dinner hungry,Positive
TFS#11:4,"I was so stunned, and I left the dinner hungry and majorly disappointing.",,,disappointing.,Positive
NP#4:8,We paid and left because we didn't feel like arguing any more.,,,paid,Negative
NP#4:8,We paid and left because we didn't feel like arguing any more.,,,left,Negative
Z#5:3,I've had my fair share of modern Japanese and this spot delivers.,,fair share,modern,Positive
Z#5:3,I've had my fair share of modern Japanese and this spot delivers.,,this spot delivers.,modern,Positive
TM#4:1,Not a very fancy place but very good Chinese style Indian food.,,place,Not a very fancy,Negative
TM#4:1,Not a very fancy place but very good Chinese style Indian food.,,place,very good Chinese style Indian food.,Positive
P#6:3,I got hair in my food 2 times of then !,,,,
BzG#2:3,It's a great place to order from or sit-in.,,place,great,Positive
BzG#2:1,"The food is flavorful, plentiful and reasonably priced.",,The food,plentiful,Negative
Z#2:0,Sushi experience was unbelievable with my fiance.,,Sushi experience,unbelievable,Negative
TFS#11:0,I was speechless by the horrible food.,,,the horrible food.,Negative
BzG#2:2,The atmosphere is relaxed and casual.,,The atmosphere,relaxed,Positive
TM#4:4,Still we keep going back :),,,keep going back :),Positive
TFS#11:5,This place survives on reputation alone.,,,,
P#6:2,I went there 2times .,,,there 2times,Positive
Y#9:5,The appetizers are also delicious!,,,,
TM#4:0,"Indo Chinese food, pretty good...",,,good...,Positive
ADLT#10:0,Best In ALL of NYC,,,Best,Positive
P#6:1,I do not recommend.,,,not recommend.,Negative
BzG#2:0,"Great place, great value.",,"place,",Great,Positive
BzG#2:0,"Great place, great value.",,"place,",great value.,Positive
TVU#4:1,"Inexpensive, unassuming, great time!",,"Inexpensive,",great time!,Positive
TFS#11:6,I will NEVER return.,,,,
Y#9:0,Good creative rolls!,,,Good creative rolls!,Positive
Z#2:1,Try it!,,,,
Z#2:2,Very pleased,,,Very pleased,Positive
Z#5:0,Amazing food.,,food.,Amazing food.,Positive
Z#5:1,Mazing interior.,,,,
Z#5:2,Great food!,,food!,Great food!,Positive
P#6:0,Unhygienic,,,,
TVU#4:0,Awesome,,,,
TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",,the place,classy,Positive
TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",,"beautiful,",classy,Positive
TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",,the place,most certainly,Positive
TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",,"beautiful,",most certainly,Positive
TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",,the place,the,Positive
TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",,"beautiful,",the,Positive
TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",,the place,go,Positive
TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",,"beautiful,",go,Positive
TVU#6:5,"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.",,,going back.,Positive
TVU#6:1,I have been living in NYC for bit now and I have to say I love to go out and explore the scene.,,,,
ADLT#3:3,"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.",,wait.,"superb food, homey, top notch all the way around, certainly worth the wait.",Positive
TFS#5:1,This is a twenty-something guy that doesn't mind laying down $300 for a fine and delicious meal for 2 on special occassions.,,meal,mind laying down,Positive
TFS#5:1,This is a twenty-something guy that doesn't mind laying down $300 for a fine and delicious meal for 2 on special occassions.,,meal,fine,Positive
TFS#5:1,This is a twenty-something guy that doesn't mind laying down $300 for a fine and delicious meal for 2 on special occassions.,,meal,delicious,Positive
TFS#5:1,This is a twenty-something guy that doesn't mind laying down $300 for a fine and delicious meal for 2 on special occassions.,,meal,special occassions.,Positive
TVU#6:4,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",,waiters,THE SERVICE IS,Positive
TVU#6:4,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",,waiters,thing,Negative
TVU#6:4,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",,waiters,NYC.,Negative
TVU#6:6,You can get a table without a reservation if you get there early I they don't make you by bottles.,,,make you,Positive
BHD#6:2,great toppings definitely a place you need to check out for late night munchies or a mid day boost!,,toppings,great,Positive
BHD#6:2,great toppings definitely a place you need to check out for late night munchies or a mid day boost!,,toppings,day,Positive
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,,the hot dogs,juicy,Positive
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,,plenty of crunch,juicy,Positive
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,,the hot dogs,tender inside,Positive
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,,plenty of crunch,tender inside,Positive
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,,the hot dogs,had plenty of,Positive
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,,plenty of crunch,had plenty of,Positive
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,,the hot dogs,on the outside.,Positive
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,,plenty of crunch,on the outside.,Positive
TVU#6:8,In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!,,,,
ADLT#3:0,"One of the best, if not THE best, restaurants in Park Slope (and NY in general)",,One,"not THE best, restaurants",Negative
ADLT#3:0,"One of the best, if not THE best, restaurants in Park Slope (and NY in general)",,restaurants,"not THE best, restaurants",Negative
ADLT#3:0,"One of the best, if not THE best, restaurants in Park Slope (and NY in general)",,One,Slope (and NY in general),Negative
ADLT#3:0,"One of the best, if not THE best, restaurants in Park Slope (and NY in general)",,restaurants,Slope (and NY in general),Negative
TVU#6:2,"I came across Village Underground by accident, now I go there all the time.",,all the time.,"across Village Underground by accident, now",Positive
TVU#6:2,"I came across Village Underground by accident, now I go there all the time.",,all the time.,there all the time.,Positive
PP#3:2,My bf and I go to the walk-up counter and order a pie.,,,,
TM#6:5,"Even though the place is not beautiful, the food speaks for itself.",,the,"not beautiful, the food",Negative
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,"wine list,",great,Positive
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,service,great,Positive
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,"wine list,",great,Positive
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,service,great,Positive
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,"wine list,",great,Positive
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,service,great,Positive
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,"wine list,",great neighborhood...,Positive
ADLT#10:6,"great food, great wine list, great service in a great neighborhood...",,service,great neighborhood...,Positive
TM#5:2,"For me dishes a little oily, but overall dining experience good.",,,,
TM#5:4,The only thing that strikes you is the decor?(not very pleasant).,,the decor?(not,very pleasant).,Negative
TM#6:4,"Also, they do not take credit card so come with cash!",,,cash!,Positive
TFS#5:2,But $500 for a dinner for two that didn't include Wine?,,,include,Negative
TFS#5:7,What you are paying for is the environment and the name.,,,,
TM#6:3,"Be prepared to wait, because the place is pretty tiny.",,the place,pretty tiny.,Positive
TFS#5:6,"Can't argue about that, but they are clearly over priced.",,,"Can't argue about that,",Negative
TFS#5:6,"Can't argue about that, but they are clearly over priced.",,,priced.,Negative
ADLT#10:3,"never swaying, never a bad meal, never bad service...",,"swaying,",never,Negative
ADLT#10:3,"never swaying, never a bad meal, never bad service...",,"a bad meal,",never,Negative
ADLT#10:3,"never swaying, never a bad meal, never bad service...",,"swaying,","never a bad meal, never bad service...",Negative
ADLT#10:3,"never swaying, never a bad meal, never bad service...",,"a bad meal,","never a bad meal, never bad service...",Negative
ADLT#10:5,you should travel from the Bronx to try it...,,,should,Positive
TM#6:2,The flavors are amazing and the value is phenomenal.,,The flavors,amazing,Positive
TVU#6:7,Which lets face it....at times it's a good thing.,,,good thing.,Positive
TFS#5:10,Drinks: 2 glasses of Dom Perignon at $35 each.,,,each.,Positive
PP#3:1,Hands down the best pizza on the planet.,,pizza,Hands down the best,Positive
PP#3:1,Hands down the best pizza on the planet.,,pizza,planet.,Positive
PP#3:3,"In about 12 minutes, the thing is gone.",,,,
TM#5:3,Helpful service and average price per dish $10.,,service,average,Negative
TM#6:6,"Best Indian Chinese in the city, by far!",,,Best,Positive
TM#6:6,"Best Indian Chinese in the city, by far!",,,by far!,Positive
TVU#6:3,The martinis are amazing and very fairly priced.,,The martinis,amazing,Positive
TVU#6:3,The martinis are amazing and very fairly priced.,,The martinis,very fairly priced.,Positive
TM#6:1,This place has great indian chinese food.,,This place,has great,Positive
TM#6:1,This place has great indian chinese food.,,This place,chinese food.,Positive
TFS#5:0,"There is ""Expensive-but-worth-it"" and there is ""Expensive-and-WTF""?",,there,There is,Positive
TFS#5:0,"There is ""Expensive-but-worth-it"" and there is ""Expensive-and-WTF""?",,there,there is,Positive
ADLT#3:1,Everything on the menu is great. ,,Everything on the menu,great.,Positive
ADLT#3:2,This establishment is the real deal. ,,This establishment,the real deal.,Positive
ADLT#3:2,This establishment is the real deal. ,,the real,the real deal.,Positive
TFS#5:4,"Look, the appetizers were really good.",,the appetizers,really,Positive
TFS#5:5,The entree was also very good.,,The entree,very,Positive
PP#3:0,Patsy's Pizza = true love,,,,
TFS#5:3,Are you freaking kidding me?,,,me?,Positive
PP#3:4,Need I say more?,,,,
ADLT#10:4,I'm telling you...,,,,
BHD#6:0,great hot dogs..,,,great hot dogs..,Positive
TM#5:1,"Great, original taste.",,,,
TVU#6:0,AMAZING MY FAVORITE!!!,,,AMAZING MY FAVORITE!!!,Positive
ADLT#10:7,so delicious!!!!!!,,,,
TM#5:0,great taste,,,great taste,Positive
TM#6:0,great food,,food,great,Positive
TVU#6:9,Highly recommended!,,,Highly recommended!,Positive
TFS#5:9,$500 included:,,,,
CLF#3:27,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.,,,missed,Negative
CLF#3:27,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.,,,seated,Negative
CLF#3:27,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.,,,at,Negative
CLF#3:27,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.,,,the back,Positive
CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!",,the experience of,missed,Negative
CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!",,the experience of,got,Negative
CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!",,the experience of,good,Positive
TFS#5:23,"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant"".",,,will,Positive
TFS#5:23,"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant"".",,,"restaurant"".",Negative
CLF#3:4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,,it,just got back home after,Positive
CLF#3:4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,,it,Casa,Positive
CLF#3:4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,,it,felt,Positive
CLF#3:25,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!,,food,waste 3,Negative
CLF#3:25,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!,,food,never received!,Negative
TFS#5:24,"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.",,it,got the best of,Negative
TFS#5:24,"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.",,"sadly,",got the best of,Negative
